id,name,text,location,friend_count,follower_count
248870637,hal12362,RT @SassenachSJ: @SoJerseyPeakers @SamHeughan @hal12362 @maltapeakers @auspeakers @German_sPeakers @ESSpeakPeakers @IsraelPeakers @MPCFitla…,,1018,1228
596600556,JaniePruitt,@joannapmelancon I do too.,,74,264
2784491247,Courtilini14,@jillsh3 @DeanFromNY @GovBillWeld @mary_markssngr Agree. They've all caved. Or quit. I guess the quitters maybe have more of a compass?,,2606,506
14669553,tjbuffoonery,Have a grand weekend y'all! Hope there are tons of creative vibes spinning around! #actors #writers #filmmakers https://t.co/46UE4597yS,"Vancouver, Canada",5024,5490
71954165,pebbles347,"RT @AleZ2016: BEAUTIFUL BEAUTIFUL BEAUTIFUL!!!! It made me cry (happy tears)!!!! Thank you God for the animals you sent to all of us, speci…",northport ny,24,380
386418422,narwhalltime,@figweet1 @GISH It was fried and weirdly cropped so I put it into google image search. Popped up immediately on a forum dated 2016,#Vancouver,210,155
2279874295,zGibbyy,YYC ,150,70,
38514423,KyeJohanson,Ontario,35,257,
22968062,PanteraGirl,Watching now #AmericanGods been looking forward to this all week,Orchard Park NY ,537,1492
76984063,CMSickles,@NolanNasser I like it!,,187,738
1103315842002051072,Rebecca20450369,,1,38,
1096590354810396672,babyhop379,RT @GiannoCaldwell: Just so you know - if Democrats win the Presidency they will not be providing you or anyone you know with reparations f…,,123,1455
1092234460517621760,BeckyGr63538664,@joeylogano @BMSupdates @AutoTrader_com @FordPerformance @CocaColaRacing @NASCAR @Team_Penske Happy racing! Hope to see you win today!,"Michigan, USA",61,487
1031926715529027584,RitaAmmons3,"Tennessee, USA",1,27,
1111799835106205696,nardwien,@sahilkapur @PeteButtigieg @MeetThePress Sorry  I watched the interview but didn't hear this.,,340,1018
922640516742832129,lu_cowen,"RT @Lightroom: Shark week isn't for another few months, but that didn't stop Sean Scott from capturing this incredible photograph: https://…","Dallas, TX",16,149
954068221359022080,LoriBro53347718,First Grade reached a milestone today... We are 120 Days Smarter than ever before. We are having a celebration!!! S… https://t.co/PHBh5lXEQ2,,9,28
1038290247656857600,WildCatNation20,RT @fayettewarehigh: Meet some of FW varsity bball players playing one of the toughest AA schedule this season. Bartlett High School @ 2:15…,"Somerville, TN",13,134
940253823754493952,RitaAmmons1,,0,15,
912821395779936256,clark_queena,@stacynance85 @BCESMustangCity @suptking She is glad too. She loves you! She said when she is at school you are her… https://t.co/E4De02E7N7,"Tennessee, USA",1,45
910895782932439041,davidlarry7064,@bweaversmith Good,Canada,98,1823
1081988837826617345,AlvisKaity,RT @avthebav: @joshuahorowitz We expect Mr Heughan.......and thank you 😊 https://t.co/05UEyD2UH4,"Bradenton, FL",3,29
2196688645,NovelAdventurer,@locarlso @bmusicl @nmarlor Thank you! 😘,,473,169
1042846372385447938,corona_charis,@DanielaSantannn @DJZJCZ @SimoneFrasersBr @gaby_im70 @RankinFactor @fee2360 @ocon_katie @dundlejuice @GrayceeJewel1… https://t.co/rGrejQr1F2,,39,100
846792871697113089,AndreGodoy86,"RT @Avengers: Today we have a chance to take it all back. Whatever it takes. 

Marvel Studios’ #AvengersEndgame is in theaters April 26. ht…","Buenos Aires, Argentina",103,391
1089987969434509315,AnaFb8,Vale! Resulta que iban a echar un programa repetido. Bueno pero aún así era muy tarde,,1,21
325842698,Tiribomba,RT @Reuters: Firefighters start to contain South Korean wildfires; thousands evacuated https://t.co/mr487VLt15 https://t.co/bigW49LLjD,"Saarland, Germany",1430,1700
41004815,dlpfiff,@paddyjmurphy I feel so wrong for laughing this hard at that,,200,176
756092041,laurakburkhart,"RT @verizon: RT &amp; we’ll donate $1, up to $1.5M, in support of first responders to the @GarySiniseFound (1.18–2.8). When Anthony Lynn was in…",,319,855
260040471,Krissybeth5,"RT @THESUGARDAD1: $23,500 is available for 1 person who retweets within 23,500. Paypal only all of today. Follow so I can message who I cho…",,37,413
970999145417859077,Mustard216,@MylesLGarrett Hahahah best warning ever,"Cleveland, OH",57,414
891631387,JaniceLaverde,"RT @caitrionambalfe: Well this is excellent news. Imagine, one woman sat down at a table to write decades ago, to fulfill a dream ... and l…",,55,902
844604848171573253,MissGiggle2410,"London, England",10,1185,
1056376245561253893,ElaineMilo2,RT @silviavellozo1: Nothing like a #RichardRankin smile. Loved his look in this close up picture. This scottish man looks stylish!!! https:…,"Salem, MA",133,280
332410654,nayaritb1,"Miramar, Florida",74,191,
2790250271,b_teut,RT @IowaOnBTN: Where's the statue going to be? https://t.co/ZXgpQ5qNDG,,1008,3276
2191255328,RealJustJan,RT @ERICBALFOUR: These kids are frickin rad!  https://t.co/IIeRwACjcK,,229,300
241623046,HudaA1i_,RT @MrCocoyam: IPhone 6s is too expensive http://t.co/MOoxI85G56,Toronto ,94,87
770104295752626176,LindaBo95617478,@StephenWalters Such a wonderful actor.  RIP,"Albuquerque, NM",352,137
628875039,ShawneeLou,Canada,57,185,
1714327333,MsTaterCakes,"@WalkingDead_AMC I was so confused when I started watching The Talking Dead, I missed @hardwick telling me not to w… https://t.co/wpGEyvuTUb",,201,159
3130044198,Annunakis1972,Evergreen Park IL,161,3756,
1389748232,susanmi96148849,"RT @ProudResister: He appointed William Barr as Attorney General to cover up the Mueller report.

He appointed Michael Desmond as Chief Cou…",Planet Earth,587,2244
65363754,twilightgilly,,2,135,
2830414723,BDippi,"@sniskybobfry My mother’s wedding dress, which I still have, was a green flapper dress with lace collar, dropped wa… https://t.co/XQr96uq4Z8","Boise, City of Trees",15,166
431005487,amaranta75019,@AnneCFraser es genial !!! 😝😜😋🤪😍😍😍,"Paris, France",1359,2147
268189488,DeeaDoubleE,"Late to my own party, haha! 😂😁🥳
Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/3moM4Cltep",,95,592
153343794,xkwil,"@HelloHeidi_101 Please don’t stop, you’re amazing xx",,129,922
23779122,jayceebabi,@ArlanWasHere I don’t think the credit score would work because the stuff on the report would still show risk once… https://t.co/Govozren0d,Dallas TX,189,501
1704857402,rach403rach,@LauraPausini @fepgrouplive @BiagioAntonacci 🐟🐟🐟,,36,603
771016183969640449,AngusAngels,It’s time!!! #Outlander #TheBattleJoined https://t.co/9kuHABImSI,Wish it was Scotland 😉,8308,6017
248504124,wildroper,Morley ab ,162,532,
2814689087,Liliveille,Congrats @Jazzybumblee on you 1M subscribers on YouTube,"Gatineau, Quebec",9,72
2387178884,nativazquez97,RT @_bigwinnn: WE BACKKKK 🐎 https://t.co/baogVOxqwJ,Puerto Rico,184,671
274716485,jen_nale,,3,194,
2894300998,D_Mominator,"RT @QasimRashid: 45
•Asylum seekers: Animals
•Black women: Dogs
•Black athletes: SOBs
•Brown refugees: Infest
•Mexican immigrants: Rapists…",,32,272
594778242,7minutesinEvan,"RT @timthetatman: The new video is live! This is the story of how I met @bradyzlol and ended up helping him get a new PC from @NZXT 

Check…",,319,749
174972753,Writer_DG,RT @ScottJKyle1: A few years ago (2013) I produced a show called “How to make a killing in Bollywood” we took it to the Edinburgh Festival…,,281538,188
2497648470,TheSirBarton,@kaitlinefree @calebtvg @liamdbenson Congrats! What a great wingman! Much happiness to you both!,"Alabama, USA",657,2463
105994072,amandagray825,https://t.co/Tb3tfYeqeM,"Gainesville, GA",211,1057
76408837,Bananaplus1,"RT @s_ss_n_ch: I feel like #GoT S8 is a big final that I have waited to study for until the last minute.

My super binge of 7 seasons last…",Dallas,167,143
867173091465719808,Loanne526,RT @Alyssa_Milano: I believe women. It is my opinion that you can’t conflate the violent criminal sexual assault described by Dr. Ford and…,"Dallas, TX",279,843
961263894424678400,AnaTy1743,@AnaOLFan @SamHeughan Impossível!,,40,368
861926255628873728,JuliaWest999,RT @PortsmthNewsHub: M27 between Portsmouth and Fareham to be closed until tomorrow after lorry spillage crash #Fareham https://t.co/SvmI6V…,"Portsmouth, England",9,77
953726991093690368,2U_MrsRobinson,@ABOotlanders That is brilliant!,"North Bay, Ontario, CANADA",125,281
2286391145,justChryssa,,146,2116,
1685987178,nandamichelutti,😍 https://t.co/vcXxBbBwVN,"Ribeirão Preto, Brasil",31,393
487802729,jsstewart1229,"RT @MiaFarrow: “Presidential harassment”: where the President uses the power of his office to harass the press, religious minorities, immig…","Greenville, MI",44,683
25180014,aparker70,"RT @cjr530: @markmobility @realDonaldTrump This is horribly misleading. If you had posted the whole clip, he was asked about MS-13 gang mem…",New England,1176,3055
2271479662,Smith17Molly,"https://t.co/thGloRJ0bd
@SamHeughan that naked dip in the stream was worth it!!! 😉😉 👏👏👏👏👏",,36,610
506855285,kristieleehoff,"West Point, UT",7,52,
369235832,justinekobes,Canada,1240,1745,
35823483,ecoherbgal,"RT @MPSSouthwark: Have you seen 71-year-old Wojciech Walkowski? He has been missing since this morning. 
He left Kings College Hospital at…","EAST COAST, USA",186,1672
935899105225830401,FayeOConnor16,"@RealMattLucas Bring shooting stars back, it was pure joy that show!!","Wakefield, England",42,162
28921724,soljagurl06,@JeffreeStar Take care of you and your family,"Russell, Ontario",92,813
118650749,caliyope,"RT @BethMooreLPM: Jesus.  

The soul-saving, bondage-breaking, heart-mending, veil-rending, dead-raising, tongue-blazing, ever immutable, i…","Magnolia Springs, Alabama ",8701,8770
412616575,JenniferShuping,RT @TheMedicalShots: This is how our white blood cells attack a parasite https://t.co/3G0am0uHsJ,"Waynesville, NC",111,659
2712182652,dramofoutlander,https://t.co/rjSpdAXrEb,"Colorado, USA",4203,666
767178781299765248,CorriArgenti,RT @EaglesSouthwest: Introducing the Eagles!! We will do anything to let out Eagle babies know that we believe in them. They will pass TNRe…,,99,77
758406430651248640,lollymaydolly85,@tommygunnxxx Wanna make a pair haha :) x,United Kingdom,47,217
797241974755618816,SomervilleTenn,RT @MandyBCollins: Homecoming fun! Mickey and Minnie day!!❤️🐭❤️🏰❤️ #Disney #MickeyMouse @BCESMustangCity @suptking @novelsareborn @JessicaA…,,376,403
1691643780,BeathagW,"RT @OutlandishVanBC: We can't wait!! So looking forward to it. @caitrionambalfe, we will be sure to post plenty of photos 💕 https://t.co/KT…",Oregon,361,269
695688079005380608,brenda_cypress,@KteachShorty @LMESTigerNation @suptking Love it,"Tennessee, USA",33,73
751517642754813952,KathleenBordick,@russellcrowe Happy Birthday 🎂 Russell.,"Pennsylvania, USA",179,469
754271187409235969,CHoutdreve,https://t.co/qXzizDtKJM,,6,113
1901531016,Kaalalee,RT @caitrionambalfe: 💔💔💔 Pregnant sperm whale washed up in Sardinia had 22 kilograms of plastic in stomach - CNN https://t.co/VbugCvcVuD,"Wilmington, NC",32,203
1522646917,carleymelinn,RT @CoderCNK: @trailblazers We took a major loss even though we won😞,"Medford, OR",48,280
708791625024016384,apple_jack07,RT @BrandonDavisBD: Chris Evans almost spoils something about Captain America in #AvengersEndgame and it turns into a fight over Paul Rudd’…,,14,178
791772557506514944,sirensalvage,RT @TheMandyMoore: What a way to start the day. 💓 https://t.co/Al1Fov3bPh,"Pacific Beach, WA",158,504
56815502,suzzyq3958,"RT @wolfoftheriver: Sean Bean in NYC for Game of Thrones premiere.
Stark reunion is coming! 🐺 https://t.co/YFFMjkofAe",,145,516
181147535,jehealey,All around the World,516,2503,
3053942672,carriemacl1,"RT @MichaelSkolnik: Christchurch Mosque:
White supremacist.

Tree Of Life Synagogue:
White supremacist.

Mother Emanuel AME Church:
White s…",,40,677
348577678,kimmmmberley,@Adobe @kyletwebster @themunchmuseum,Glasgow,118,194
336445332,SamHeughan,Ah the Big Yin! https://t.co/wL1HDHrM3v,MPC2019,510505,1017
303308695,SarahFaaye,@morgankriisty My personal fav is preganté,,426,294
289652638,DanitaZelinski,Fayette Star classes at BCES listen wide-eyed to the librarian's story at Somerville-Fayette County Library! https://t.co/ZDHG4W7igC,,19,53
139941793,SillyfaceMac,@billyraycyrus @LilNasX This is musical badassery! ❤️ #musicisanuniversallanguage,"Virginia, USA",34,163
2625603491,ameyward,"Gutted I couldn’t go home this weekend like I’d originally planned, 😢",,152,396
118876069,JMMENAR,"RT @TioTiotato: @AlvaroMorenoCL Yo me aburrí de denunciar hechos de un caso MAYOR QUE EL PACOGATE. 

Me aburrí, NADIE HACE SU PEGA.

.","Viña del Mar, Chile",16,90
161765285,LaceyWillner,@LessThanJake But why aren't you on the first day with the rest of the horn section bands?,,14,298
1055286380782387201,JosclinK,@daily_estate If this is A Scam I’ll be coming for you,,1,37
1707261872,fyrsmrf,,17,239,
60487602,Debwaters30549,Karma baby! https://t.co/etLXzc9SyK,"Georgia, USA",1520,2083
31385528,BrookBruce,Got the whole fam-damily to the @capitals game last night for my birthday ❤️💙 Sending lots of love to tobin1711 for… https://t.co/xsbVGNeZ28,"ÜT: 38.334393,-76.684037",101,347
239587259,lbp_rocks,@nfrealmusic 🔥 🔥 🔥,,48,368
1205422014,CesarDomboy,Birthday surprise ! 😘 #outlander #landcon3 @WeventsProd https://t.co/jDyGR80lH5,paris,32272,51
34365380,WendyFraserPhD,@SMUSaints Yay Lauren!,"Olympia, Washington",214,287
1579190214,PJRA74C,@andersonrdean #curling https://t.co/jOczBdtnE2,Idaho,735,2337
2738266056,TribeTobias,@SoCalEdition @Heughligans @RRankinFans @ConnieBV Just be sure to form an orderly line (starts behind us.) 🙋🏼‍♀️,,6236,483
237031370,Baxternga,RT @CNN: A 21-month-old beat stage 4 cancer after more than a year of grueling treatments https://t.co/pM9Kwbf2FX https://t.co/FbvkZBj5oi,"Atlanta, GA",30,347
2384519120,slkirchmouse,@Tgpalmer64 @AnnaDsays Roflmao! BABAAM!  She gave him a smack down!!!,,16,41
463505360,Ave_Fenix_2406,@Heteroadicto El paquete,"Viña del Mar, Chile",86,434
1209503696,bijoux119,@Abby_Lee_Miller Wow!,,15,291
382715859,hanksgeoff,"RT @thehill: Paul Ryan told Republicans they could abandon Trump after ""Access Hollywood"" tape emerged: book https://t.co/Ujh5nkjiyE https:…",OTP Atlanta,716,2134
723435476,50Camels,@YoungNorrington ❤️,Wherever the brownies are,86,576
131389392,erica_renee25,@JohnnyAlez Glad you’re aware 💁🏼‍♀️,,275,674
1735356368,Gishgirl69,one person unfollowed me // automatically checked by https://t.co/w1Tmw204AP,"Kingston, Ontario",479,745
846865130918985728,len_hubbard,RT @mercedesschlapp: Complete lie from @markmobility tweet. POTUS was talking about MS13 gang members as animals. https://t.co/DFjbFpZ6zW,"Holiday, FL",246,923
1066749557604827136,w_a_CAP_K,I'm not flipping out...you are https://t.co/faSBRuAKlH,,11,150
57806811,debbiepriest,RT @RandyRogersBand: Good job amigo! https://t.co/LgUEmEddKV,"olathe, kansas",89,1077
187713500,NutMeg1506,RT @hemsmaddn: this moment between lady gaga and bradley cooper is everything.  https://t.co/m62IFCq2oG,"Queensland, Australia",5,66
127519616,TamBooHug,"QR Code Generator – create QR codes for free (Logo, T-Shirt, vCard, EPS) https://t.co/tL0hunogXp",Scotland,71,507
106467296,raadical3,Canadian that lived in Dubai,199,834,
22093792,H_Glumace,RT @dodo: Guy biking across the world finds a kitten he can't leave behind 😻 https://t.co/6NASfQxqHy,"Southern California , USA ",1509,906
18165735,pissykriss23,"RT @TravisAllen02: Trump incorrectly said the noise from wind turbines causes cancer.

However, scientists are 100% sure that the noise fro…",Los Angeles CA,307,1673
114784231,TashanotraB,@_joshhealey @jxssmitchell @ScarlettRanshaw,"Nottingham, England",157,854
431409129,jaycon74,"RT @thehill: Fmr Pres Barack Obama: ""When we hear that young people aren't voting or participating, we say to them, 'You would not let your…",Scotland ,221,1846
3811039212,KeelerDardar,"' you give me purpose. '
#yyc #purpose #keepgoing #positivevibes… https://t.co/AyxYkoEwc5","Calgary, Alberta",22,127
22773742,eabarnard,RT @NBCSuperstore: Embezzle &lt; Bedazzle https://t.co/wPEuWFmPov,"Arlington, TX",312,2532
26114030,heyitselise,"RT @MaiselTV: In this #MrsMaisel spinoff, she’ll do anything #ForTheRabbi. 🤣 @nbcsnl https://t.co/HKCtiXMLbL",Here,406,1378
1496868854,ImmaVegas,"You are disgusting! 

https://t.co/SDS4kB9GCz",,168,341
4468475900,Northendad,@KingO_Mar @Omar2Prro @thatmansims @KEEMSTAR @Vitalyzdtv @fousey Yes. You can absolutely get sued. If Fousy can pro… https://t.co/RTuInAQSY7,"Victoria, British Columbia",217,1137
